STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
ES003800510,"SAN SALVADOR ILOPAN, ES",2/27/04,,78,91,66
ES003800510,"SAN SALVADOR ILOPAN, ES",2/28/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",2/29/04,,78,92,64
ES003800510,"SAN SALVADOR ILOPAN, ES",3/1/04,0,78,92,64
ES003800510,"SAN SALVADOR ILOPAN, ES",3/2/04,,79,92,68
ES003800510,"SAN SALVADOR ILOPAN, ES",3/3/04,,81,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/4/04,,81,95,68
ES003800510,"SAN SALVADOR ILOPAN, ES",3/5/04,,81,94,67
ES003800510,"SAN SALVADOR ILOPAN, ES",3/6/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/7/04,,80,94,67
ES003800510,"SAN SALVADOR ILOPAN, ES",3/8/04,,81,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/9/04,,78,92,63
ES003800510,"SAN SALVADOR ILOPAN, ES",3/10/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/11/04,,79,94,57
ES003800510,"SAN SALVADOR ILOPAN, ES",3/12/04,,74,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/13/04,,84,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/14/04,,87,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/15/04,,83,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/16/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/17/04,,84,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/18/04,,83,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/19/04,,82,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/20/04,,85,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/21/04,,83,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/22/04,,82,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/23/04,,85,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/24/04,,88,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/25/04,,82,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/26/04,,82,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/27/04,,86,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/28/04,,83,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/29/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/30/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/31/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/1/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/2/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/3/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/4/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/5/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/6/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/7/04,,82,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/8/04,,81,94,71
ES003800510,"SAN SALVADOR ILOPAN, ES",4/9/04,,83,94,71
ES003800510,"SAN SALVADOR ILOPAN, ES",4/10/04,,84,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/11/04,,83,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/12/04,,84,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/13/04,,81,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/14/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/15/04,,84,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/16/04,,87,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/17/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/18/04,,82,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/19/04,,85,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/20/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/21/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/22/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/23/04,,83,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/24/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/25/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/26/04,,81,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/27/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/28/04,,81,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/29/04,,83,,
ES003800510,"SAN SALVADOR ILOPAN, ES",4/30/04,,82,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/1/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/2/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/3/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/4/04,,83,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/5/04,,82,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/6/04,,83,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/7/04,,82,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/8/04,,84,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/9/04,,85,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/10/04,,83,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/11/04,,81,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/12/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/13/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/14/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/15/04,,82,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/16/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/17/04,,81,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/18/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/19/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/20/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/21/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/22/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/23/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/24/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/25/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/26/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/27/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/28/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/29/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/30/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",5/31/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/1/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/2/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/3/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/4/04,,81,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/5/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/6/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/7/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/8/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/9/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/10/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/11/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/12/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/13/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/14/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/15/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/16/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/17/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/18/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/19/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/20/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/21/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/22/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/23/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/24/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/25/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/26/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/27/04,,82,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/28/04,,81,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/29/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",6/30/04,,72,88,67
ES003800510,"SAN SALVADOR ILOPAN, ES",7/3/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/6/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/7/04,,75,86,70
ES003800510,"SAN SALVADOR ILOPAN, ES",7/8/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/9/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/10/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/11/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/12/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/13/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/14/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/15/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/16/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/17/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/18/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/19/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/20/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/21/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/22/04,,74,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/23/04,,82,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/24/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/25/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/26/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/27/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/28/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/29/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/30/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",7/31/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/1/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/2/04,,82,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/3/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/4/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/5/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/6/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/7/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/8/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/9/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/10/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/11/04,,81,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/12/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/13/04,,81,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/14/04,,82,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/15/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/16/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/17/04,,82,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/18/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/19/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/20/04,,85,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/21/04,,82,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/22/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/23/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",8/24/04,,72,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/7/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/8/04,,74,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/9/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/10/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/11/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/12/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/13/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/14/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/15/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/16/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/17/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/18/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/19/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/20/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/21/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/22/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/23/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/24/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/25/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/26/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/27/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/28/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/29/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",9/30/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/1/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/2/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/3/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/4/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/5/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/6/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/7/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/8/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/9/04,,82,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/10/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/11/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/12/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/13/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/14/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/15/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/16/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/17/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/18/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/19/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/20/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/21/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/22/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/23/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/24/04,,74,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/25/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/26/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/27/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/28/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/29/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/30/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",10/31/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/1/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/2/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/3/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/4/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/5/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/6/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/7/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/8/04,,66,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/9/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/10/04,,73,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/11/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/12/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/13/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/14/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/15/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/16/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/17/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/18/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/19/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/20/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/21/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/22/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/23/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/24/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/25/04,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/26/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/27/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/28/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/29/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",11/30/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/1/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/2/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/3/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/4/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/5/04,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/6/04,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/7/04,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/8/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/9/04,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/10/04,,78,89,67
ES003800510,"SAN SALVADOR ILOPAN, ES",12/11/04,,78,89,66
ES003800510,"SAN SALVADOR ILOPAN, ES",12/12/04,,75,89,63
ES003800510,"SAN SALVADOR ILOPAN, ES",12/13/04,,74,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/14/04,,76,86,63
ES003800510,"SAN SALVADOR ILOPAN, ES",12/15/04,,74,81,64
ES003800510,"SAN SALVADOR ILOPAN, ES",12/16/04,,72,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/17/04,,73,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/18/04,,74,87,62
ES003800510,"SAN SALVADOR ILOPAN, ES",12/19/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/20/04,,73,85,63
ES003800510,"SAN SALVADOR ILOPAN, ES",12/21/04,,73,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/22/04,,77,89,63
ES003800510,"SAN SALVADOR ILOPAN, ES",12/23/04,,78,90,64
ES003800510,"SAN SALVADOR ILOPAN, ES",12/24/04,,78,90,65
ES003800510,"SAN SALVADOR ILOPAN, ES",12/25/04,,77,91,65
ES003800510,"SAN SALVADOR ILOPAN, ES",12/26/04,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/27/04,,71,85,58
ES003800510,"SAN SALVADOR ILOPAN, ES",12/28/04,,69,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/29/04,,71,81,62
ES003800510,"SAN SALVADOR ILOPAN, ES",12/30/04,,72,,
ES003800510,"SAN SALVADOR ILOPAN, ES",12/31/04,,74,,
ES003800510,"SAN SALVADOR ILOPAN, ES",1/1/05,,76,87,62
ES003800510,"SAN SALVADOR ILOPAN, ES",1/2/05,,78,87,65
ES003800510,"SAN SALVADOR ILOPAN, ES",1/3/05,,78,90,66
ES003800510,"SAN SALVADOR ILOPAN, ES",1/4/05,,78,90,63
ES003800510,"SAN SALVADOR ILOPAN, ES",1/5/05,,73,,
ES003800510,"SAN SALVADOR ILOPAN, ES",1/6/05,,74,,
ES003800510,"SAN SALVADOR ILOPAN, ES",1/7/05,0,76,89,62
ES003800510,"SAN SALVADOR ILOPAN, ES",1/8/05,,77,89,64
ES003800510,"SAN SALVADOR ILOPAN, ES",1/9/05,,76,89,64
ES003800510,"SAN SALVADOR ILOPAN, ES",1/10/05,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",1/11/05,,75,,
ES003800510,"SAN SALVADOR ILOPAN, ES",1/12/05,,76,89,63
ES003800510,"SAN SALVADOR ILOPAN, ES",1/13/05,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",1/14/05,,77,90,63
ES003800510,"SAN SALVADOR ILOPAN, ES",1/15/05,,75,90,66
ES003800510,"SAN SALVADOR ILOPAN, ES",1/16/05,,73,84,65
ES003800510,"SAN SALVADOR ILOPAN, ES",1/17/05,,69,,
ES003800510,"SAN SALVADOR ILOPAN, ES",1/18/05,,69,,
ES003800510,"SAN SALVADOR ILOPAN, ES",1/19/05,,70,81,58
ES003800510,"SAN SALVADOR ILOPAN, ES",1/20/05,,70,83,58
ES003800510,"SAN SALVADOR ILOPAN, ES",1/21/05,,71,,
ES003800510,"SAN SALVADOR ILOPAN, ES",1/22/05,,71,,
ES003800510,"SAN SALVADOR ILOPAN, ES",1/23/05,,73,85,58
ES003800510,"SAN SALVADOR ILOPAN, ES",1/24/05,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",1/25/05,,77,87,61
ES003800510,"SAN SALVADOR ILOPAN, ES",1/26/05,,75,87,61
ES003800510,"SAN SALVADOR ILOPAN, ES",1/27/05,,76,87,61
ES003800510,"SAN SALVADOR ILOPAN, ES",1/28/05,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",1/29/05,,78,90,63
ES003800510,"SAN SALVADOR ILOPAN, ES",1/30/05,,77,90,65
ES003800510,"SAN SALVADOR ILOPAN, ES",1/31/05,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",2/1/05,,76,92,64
ES003800510,"SAN SALVADOR ILOPAN, ES",2/2/05,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",2/3/05,,78,90,66
ES003800510,"SAN SALVADOR ILOPAN, ES",2/4/05,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",2/5/05,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",2/6/05,,79,91,63
ES003800510,"SAN SALVADOR ILOPAN, ES",2/7/05,,77,91,66
ES003800510,"SAN SALVADOR ILOPAN, ES",2/8/05,,76,,
ES003800510,"SAN SALVADOR ILOPAN, ES",2/9/05,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",2/10/05,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",2/11/05,,81,,
ES003800510,"SAN SALVADOR ILOPAN, ES",2/12/05,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",2/13/05,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",2/14/05,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",2/15/05,,77,,
ES003800510,"SAN SALVADOR ILOPAN, ES",2/16/05,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",2/17/05,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",2/18/05,,80,93,64
ES003800510,"SAN SALVADOR ILOPAN, ES",2/19/05,,78,93,64
ES003800510,"SAN SALVADOR ILOPAN, ES",2/20/05,,79,92,64
ES003800510,"SAN SALVADOR ILOPAN, ES",2/21/05,,79,92,64
ES003800510,"SAN SALVADOR ILOPAN, ES",2/22/05,,78,92,63
ES003800510,"SAN SALVADOR ILOPAN, ES",2/23/05,,78,92,65
ES003800510,"SAN SALVADOR ILOPAN, ES",2/24/05,,78,91,65
ES003800510,"SAN SALVADOR ILOPAN, ES",2/25/05,,79,91,65
ES003800510,"SAN SALVADOR ILOPAN, ES",2/26/05,,79,91,68
ES003800510,"SAN SALVADOR ILOPAN, ES",2/27/05,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",2/28/05,,81,92,65
ES003800510,"SAN SALVADOR ILOPAN, ES",3/1/05,,80,93,67
ES003800510,"SAN SALVADOR ILOPAN, ES",3/2/05,,77,93,73
ES003800510,"SAN SALVADOR ILOPAN, ES",3/3/05,,77,85,69
ES003800510,"SAN SALVADOR ILOPAN, ES",3/4/05,,81,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/5/05,,80,93,70
ES003800510,"SAN SALVADOR ILOPAN, ES",3/6/05,,79,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/7/05,,79,94,68
ES003800510,"SAN SALVADOR ILOPAN, ES",3/8/05,,80,91,68
ES003800510,"SAN SALVADOR ILOPAN, ES",3/9/05,,78,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/10/05,,78,88,68
ES003800510,"SAN SALVADOR ILOPAN, ES",3/11/05,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/12/05,,82,93,67
ES003800510,"SAN SALVADOR ILOPAN, ES",3/13/05,,82,95,68
ES003800510,"SAN SALVADOR ILOPAN, ES",3/14/05,,79,93,65
ES003800510,"SAN SALVADOR ILOPAN, ES",3/15/05,,81,91,68
ES003800510,"SAN SALVADOR ILOPAN, ES",3/16/05,,80,92,68
ES003800510,"SAN SALVADOR ILOPAN, ES",3/17/05,,79,93,64
ES003800510,"SAN SALVADOR ILOPAN, ES",3/18/05,,80,,
ES003800510,"SAN SALVADOR ILOPAN, ES",3/19/05,,78,93,68
ES003800510,"SAN SALVADOR ILOPAN, ES",3/20/05,,78,90,68
ES003800510,"SAN SALVADOR ILOPAN, ES",3/21/05,,80,91,69
ES003800510,"SAN SALVADOR ILOPAN, ES",3/22/05,,79,,
