STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
BR00D6-0010,-22.317,-49.117,617,5/12/13,,75,,
BR00D6-0010,-22.317,-49.117,617,5/13/13,,75,,
BR00D6-0010,-22.317,-49.117,617,5/14/13,,76,,
BR00D6-0010,-22.317,-49.117,617,5/15/13,,79,,
BR00D6-0010,-22.317,-49.117,617,5/16/13,,77,,
BR00D6-0010,-22.317,-49.117,617,5/17/13,,71,,
BR00D6-0010,-22.317,-49.117,617,5/18/13,,70,,
BR00D6-0010,-22.317,-49.117,617,5/19/13,,73,,
BR00D6-0010,-22.317,-49.117,617,5/20/13,,76,,
BR00D6-0010,-22.317,-49.117,617,5/21/13,,76,,
BR00D6-0010,-22.317,-49.117,617,5/22/13,,72,,
BR00D6-0010,-22.317,-49.117,617,5/23/13,,68,,
BR00D6-0010,-22.317,-49.117,617,5/24/13,,65,,
BR00D6-0010,-22.317,-49.117,617,5/25/13,,66,,
BR00D6-0010,-22.317,-49.117,617,5/26/13,,67,,
BR00D6-0010,-22.317,-49.117,617,5/27/13,,66,,
BR00D6-0010,-22.317,-49.117,617,5/28/13,,65,,
BR00D6-0010,-22.317,-49.117,617,5/29/13,,64,,
BR00D6-0010,-22.317,-49.117,617,5/30/13,,68,,
BR00D6-0010,-22.317,-49.117,617,5/31/13,,69,,
BR00D6-0010,-22.317,-49.117,617,6/1/13,,72,,
BR00D6-0010,-22.317,-49.117,617,6/2/13,,69,,
BR00D6-0010,-22.317,-49.117,617,6/3/13,,67,,
BR00D6-0010,-22.317,-49.117,617,6/4/13,,66,,
BR00D6-0010,-22.317,-49.117,617,6/5/13,,68,,
BR00D6-0010,-22.317,-49.117,617,6/6/13,,72,,
BR00D6-0010,-22.317,-49.117,617,6/7/13,,72,,
BR00D6-0010,-22.317,-49.117,617,6/8/13,,71,,
BR00D6-0010,-22.317,-49.117,617,6/9/13,,70,,
BR00D6-0010,-22.317,-49.117,617,6/10/13,,71,,
BR00D6-0010,-22.317,-49.117,617,6/11/13,,72,,
BR00D6-0010,-22.317,-49.117,617,6/12/13,,71,,
BR00D6-0010,-22.317,-49.117,617,6/13/13,,71,,
BR00D6-0010,-22.317,-49.117,617,6/14/13,,69,,
BR00D6-0010,-22.317,-49.117,617,6/15/13,,64,,
BR00D6-0010,-22.317,-49.117,617,6/16/13,,68,,
BR00D6-0010,-22.317,-49.117,617,6/17/13,,69,,
BR00D6-0010,-22.317,-49.117,617,6/18/13,,69,,
BR00D6-0010,-22.317,-49.117,617,6/19/13,,72,,
BR00D6-0010,-22.317,-49.117,617,6/20/13,,71,,
BR00D6-0010,-22.317,-49.117,617,6/21/13,,72,,
BR00D6-0010,-22.317,-49.117,617,6/22/13,,67,,
BR00D6-0010,-22.317,-49.117,617,6/23/13,,66,,
BR00D6-0010,-22.317,-49.117,617,6/24/13,,67,,
BR00D6-0010,-22.317,-49.117,617,6/25/13,,67,,
BR00D6-0010,-22.317,-49.117,617,6/26/13,,65,,
BR00D6-0010,-22.317,-49.117,617,6/27/13,,66,,
BR00D6-0010,-22.317,-49.117,617,6/28/13,,71,,
BR00D6-0010,-22.317,-49.117,617,6/29/13,,74,,
BR00D6-0010,-22.317,-49.117,617,6/30/13,,74,,
BR00D6-0010,-22.317,-49.117,617,7/1/13,,67,,
BR00D6-0010,-22.317,-49.117,617,7/2/13,,64,,
BR00D6-0010,-22.317,-49.117,617,7/3/13,,67,,
BR00D6-0010,-22.317,-49.117,617,7/4/13,,70,,
BR00D6-0010,-22.317,-49.117,617,7/5/13,,71,,
BR00D6-0010,-22.317,-49.117,617,7/6/13,,73,,
BR00D6-0010,-22.317,-49.117,617,7/7/13,,74,,
BR00D6-0010,-22.317,-49.117,617,7/8/13,,73,,
BR00D6-0010,-22.317,-49.117,617,7/9/13,,67,,
BR00D6-0010,-22.317,-49.117,617,7/10/13,,68,,
BR00D6-0010,-22.317,-49.117,617,7/11/13,,66,,
BR00D6-0010,-22.317,-49.117,617,7/12/13,,69,,
BR00D6-0010,-22.317,-49.117,617,7/13/13,,72,,
BR00D6-0010,-22.317,-49.117,617,7/14/13,,74,,
BR00D6-0010,-22.317,-49.117,617,7/15/13,,74,,
BR00D6-0010,-22.317,-49.117,617,7/16/13,,68,,
BR00D6-0010,-22.317,-49.117,617,7/17/13,,69,,
BR00D6-0010,-22.317,-49.117,617,7/18/13,,74,,
BR00D6-0010,-22.317,-49.117,617,7/19/13,,72,,
BR00D6-0010,-22.317,-49.117,617,7/20/13,,72,,
BR00D6-0010,-22.317,-49.117,617,7/21/13,,77,,
BR00D6-0010,-22.317,-49.117,617,7/22/13,,68,,
BR00D6-0010,-22.317,-49.117,617,7/23/13,,55,,
BR00D6-0010,-22.317,-49.117,617,7/24/13,,51,,
BR00D6-0010,-22.317,-49.117,617,7/25/13,,54,,
BR00D6-0010,-22.317,-49.117,617,7/26/13,,57,,
BR00D6-0010,-22.317,-49.117,617,7/27/13,,62,,
BR00D6-0010,-22.317,-49.117,617,7/28/13,,64,,
BR00D6-0010,-22.317,-49.117,617,7/29/13,,67,,
BR00D6-0010,-22.317,-49.117,617,7/30/13,,67,,
BR00D6-0010,-22.317,-49.117,617,7/31/13,,72,,
BR00D6-0010,-22.317,-49.117,617,8/1/13,,74,,
BR00D6-0010,-22.317,-49.117,617,8/2/13,,76,,
BR00D6-0010,-22.317,-49.117,617,8/3/13,,77,,
BR00D6-0010,-22.317,-49.117,617,8/4/13,,78,,
BR00D6-0010,-22.317,-49.117,617,8/5/13,,76,,
BR00D6-0010,-22.317,-49.117,617,8/6/13,,76,,
BR00D6-0010,-22.317,-49.117,617,8/7/13,,74,,
BR00D6-0010,-22.317,-49.117,617,8/8/13,,76,,
BR00D6-0010,-22.317,-49.117,617,8/9/13,,78,,
BR00D6-0010,-22.317,-49.117,617,8/10/13,,72,,
BR00D6-0010,-22.317,-49.117,617,8/11/13,,57,,
BR00D6-0010,-22.317,-49.117,617,8/12/13,,65,,
BR00D6-0010,-22.317,-49.117,617,8/13/13,,75,,
BR00D6-0010,-22.317,-49.117,617,8/14/13,,69,,
BR00D6-0010,-22.317,-49.117,617,8/15/13,,55,,
BR00D6-0010,-22.317,-49.117,617,8/16/13,,65,,
BR00D6-0010,-22.317,-49.117,617,8/17/13,,64,,
BR00D6-0010,-22.317,-49.117,617,8/18/13,,67,,
BR00D6-0010,-22.317,-49.117,617,8/19/13,,68,,
BR00D6-0010,-22.317,-49.117,617,8/20/13,,70,,
BR00D6-0010,-22.317,-49.117,617,8/21/13,,72,,
BR00D6-0010,-22.317,-49.117,617,8/22/13,,77,,
BR00D6-0010,-22.317,-49.117,617,8/23/13,,80,,
BR00D6-0010,-22.317,-49.117,617,8/24/13,,77,,
BR00D6-0010,-22.317,-49.117,617,8/25/13,,79,,
BR00D6-0010,-22.317,-49.117,617,8/26/13,,70,,
BR00D6-0010,-22.317,-49.117,617,8/27/13,,55,,
BR00D6-0010,-22.317,-49.117,617,8/28/13,,59,,
BR00D6-0010,-22.317,-49.117,617,8/29/13,,63,,
BR00D6-0010,-22.317,-49.117,617,8/30/13,,72,,
BR00D6-0010,-22.317,-49.117,617,8/31/13,,76,,
BR00D6-0010,-22.317,-49.117,617,9/1/13,,80,,
BR00D6-0010,-22.317,-49.117,617,9/2/13,,78,,
BR00D6-0010,-22.317,-49.117,617,9/3/13,,68,,
BR00D6-0010,-22.317,-49.117,617,9/4/13,,66,,
BR00D6-0010,-22.317,-49.117,617,9/5/13,,68,,
BR00D6-0010,-22.317,-49.117,617,9/6/13,,71,,
BR00D6-0010,-22.317,-49.117,617,9/7/13,,73,,
BR00D6-0010,-22.317,-49.117,617,9/8/13,,76,,
BR00D6-0010,-22.317,-49.117,617,9/10/13,,78,,
BR00D6-0010,-22.317,-49.117,617,9/11/13,,78,,
BR00D6-0010,-22.317,-49.117,617,9/12/13,,78,,
BR00D6-0010,-22.317,-49.117,617,9/13/13,,79,,
BR00D6-0010,-22.317,-49.117,617,9/14/13,,80,,
BR00D6-0010,-22.317,-49.117,617,9/15/13,,83,,
BR00D6-0010,-22.317,-49.117,617,9/16/13,,83,,
BR00D6-0010,-22.317,-49.117,617,9/17/13,,70,,
BR00D6-0010,-22.317,-49.117,617,9/18/13,,67,,
BR00D6-0010,-22.317,-49.117,617,9/19/13,,73,,
BR00D6-0010,-22.317,-49.117,617,9/20/13,,78,,
BR00D6-0010,-22.317,-49.117,617,9/21/13,,85,,
BR00D6-0010,-22.317,-49.117,617,9/22/13,,81,,
BR00D6-0010,-22.317,-49.117,617,9/23/13,,74,,
BR00D6-0010,-22.317,-49.117,617,9/24/13,,68,,
BR00D6-0010,-22.317,-49.117,617,9/25/13,,63,,
BR00D6-0010,-22.317,-49.117,617,9/26/13,,64,,
BR00D6-0010,-22.317,-49.117,617,9/27/13,,67,,
BR00D6-0010,-22.317,-49.117,617,9/28/13,,72,,
BR00D6-0010,-22.317,-49.117,617,9/29/13,,66,,
BR00D6-0010,-22.317,-49.117,617,9/30/13,,69,,
BR00D6-0010,-22.317,-49.117,617,10/1/13,,72,,
BR00D6-0010,-22.317,-49.117,617,10/2/13,,71,,
BR00D6-0010,-22.317,-49.117,617,10/3/13,,74,,
BR00D6-0010,-22.317,-49.117,617,10/4/13,,69,,
BR00D6-0010,-22.317,-49.117,617,10/5/13,,74,,
BR00D6-0010,-22.317,-49.117,617,10/6/13,,70,,
BR00D6-0010,-22.317,-49.117,617,10/7/13,,68,,
BR00D6-0010,-22.317,-49.117,617,10/8/13,,67,,
BR00D6-0010,-22.317,-49.117,617,10/9/13,,70,,
BR00D6-0010,-22.317,-49.117,617,10/10/13,,72,,
BR00D6-0010,-22.317,-49.117,617,10/11/13,,74,,
BR00D6-0010,-22.317,-49.117,617,10/12/13,,73,,
BR00D6-0010,-22.317,-49.117,617,10/13/13,,78,,
BR00D6-0010,-22.317,-49.117,617,10/14/13,,83,,
BR00D6-0010,-22.317,-49.117,617,10/15/13,,80,,
BR00D6-0010,-22.317,-49.117,617,10/16/13,,69,,
BR00D6-0010,-22.317,-49.117,617,10/17/13,,72,,
BR00D6-0010,-22.317,-49.117,617,10/18/13,,74,,
BR00D6-0010,-22.317,-49.117,617,10/19/13,,77,,
BR00D6-0010,-22.317,-49.117,617,10/20/13,,80,,
BR00D6-0010,-22.317,-49.117,617,10/21/13,,85,,
BR00D6-0010,-22.317,-49.117,617,10/22/13,,82,,
BR00D6-0010,-22.317,-49.117,617,10/23/13,,80,,
BR00D6-0010,-22.317,-49.117,617,10/24/13,,82,,
BR00D6-0010,-22.317,-49.117,617,10/25/13,,77,,
BR00D6-0010,-22.317,-49.117,617,10/26/13,,80,,
BR00D6-0010,-22.317,-49.117,617,10/27/13,,84,,
BR00D6-0010,-22.317,-49.117,617,10/28/13,,73,,
BR00D6-0010,-22.317,-49.117,617,10/29/13,,71,,
BR00D6-0010,-22.317,-49.117,617,10/30/13,,74,,
BR00D6-0010,-22.317,-49.117,617,10/31/13,,75,,
BR00D6-0010,-22.317,-49.117,617,11/1/13,,76,,
BR00D6-0010,-22.317,-49.117,617,11/2/13,,77,,
BR00D6-0010,-22.317,-49.117,617,11/3/13,,80,,
BR00D6-0010,-22.317,-49.117,617,11/4/13,,74,,
BR00D6-0010,-22.317,-49.117,617,11/5/13,,68,,
BR00D6-0010,-22.317,-49.117,617,11/6/13,,67,,
BR00D6-0010,-22.317,-49.117,617,11/7/13,,70,,
BR00D6-0010,-22.317,-49.117,617,11/8/13,,74,,
BR00D6-0010,-22.317,-49.117,617,11/9/13,,79,,
BR00D6-0010,-22.317,-49.117,617,11/10/13,,85,,
BR00D6-0010,-22.317,-49.117,617,11/11/13,,86,,
BR00D6-0010,-22.317,-49.117,617,11/12/13,,82,,
BR00D6-0010,-22.317,-49.117,617,11/13/13,,81,,
BR00D6-0010,-22.317,-49.117,617,11/14/13,,76,,
BR00D6-0010,-22.317,-49.117,617,11/15/13,,84,,
BR00D6-0010,-22.317,-49.117,617,11/16/13,,78,,
BR00D6-0010,-22.317,-49.117,617,11/17/13,,74,,
BR00D6-0010,-22.317,-49.117,617,11/18/13,,77,,
BR00D6-0010,-22.317,-49.117,617,11/19/13,,80,,
BR00D6-0010,-22.317,-49.117,617,11/20/13,,79,,
BR00D6-0010,-22.317,-49.117,617,11/21/13,,80,,
BR00D6-0010,-22.317,-49.117,617,11/22/13,,74,,
BR00D6-0010,-22.317,-49.117,617,11/23/13,,72,,
BR00D6-0010,-22.317,-49.117,617,11/24/13,,71,,
BR00D6-0010,-22.317,-49.117,617,11/25/13,,73,,
BR00D6-0010,-22.317,-49.117,617,11/26/13,,76,,
BR00D6-0010,-22.317,-49.117,617,11/27/13,,78,,
BR00D6-0010,-22.317,-49.117,617,11/28/13,,82,,
BR00D6-0010,-22.317,-49.117,617,11/29/13,,82,,
BR00D6-0010,-22.317,-49.117,617,11/30/13,,79,,
BR00D6-0010,-22.317,-49.117,617,12/1/13,,80,,
BR00D6-0010,-22.317,-49.117,617,12/2/13,,80,,
BR00D6-0010,-22.317,-49.117,617,12/3/13,,83,,
BR00D6-0010,-22.317,-49.117,617,12/4/13,,87,,
BR00D6-0010,-22.317,-49.117,617,12/5/13,,85,,
BR00D6-0010,-22.317,-49.117,617,12/6/13,,78,,
BR00D6-0010,-22.317,-49.117,617,12/7/13,,79,,
BR00D6-0010,-22.317,-49.117,617,12/8/13,,81,,
BR00D6-0010,-22.317,-49.117,617,12/9/13,,81,,
BR00D6-0010,-22.317,-49.117,617,12/10/13,,77,,
BR00D6-0010,-22.317,-49.117,617,12/11/13,,76,,
BR00D6-0010,-22.317,-49.117,617,12/12/13,,76,,
BR00D6-0010,-22.317,-49.117,617,12/13/13,,77,,
BR00D6-0010,-22.317,-49.117,617,12/14/13,,78,,
BR00D6-0010,-22.317,-49.117,617,12/15/13,,82,,
BR00D6-0010,-22.317,-49.117,617,12/16/13,,82,,
BR00D6-0010,-22.317,-49.117,617,12/17/13,,79,,
BR00D6-0010,-22.317,-49.117,617,12/18/13,,77,,
BR00D6-0010,-22.317,-49.117,617,12/19/13,,79,,
BR00D6-0010,-22.317,-49.117,617,12/20/13,,80,,
BR00D6-0010,-22.317,-49.117,617,12/21/13,,79,,
BR00D6-0010,-22.317,-49.117,617,12/22/13,,80,,
BR00D6-0010,-22.317,-49.117,617,12/23/13,,78,,
BR00D6-0010,-22.317,-49.117,617,12/24/13,,77,,
BR00D6-0010,-22.317,-49.117,617,12/25/13,,79,,
BR00D6-0010,-22.317,-49.117,617,12/26/13,,83,,
BR00D6-0010,-22.317,-49.117,617,12/27/13,,87,,
BR00D6-0010,-22.317,-49.117,617,12/28/13,,83,,
BR00D6-0010,-22.317,-49.117,617,12/29/13,,80,,
BR00D6-0010,-22.317,-49.117,617,12/30/13,,80,,
BR00D6-0010,-22.317,-49.117,617,12/31/13,,80,,
BR00D6-0010,-22.317,-49.117,617,1/1/14,,81,,
BR00D6-0010,-22.317,-49.117,617,1/2/14,,81,,
BR00D6-0010,-22.317,-49.117,617,1/3/14,,86,,
BR00D6-0010,-22.317,-49.117,617,1/4/14,,84,,
BR00D6-0010,-22.317,-49.117,617,1/5/14,,82,,
BR00D6-0010,-22.317,-49.117,617,1/6/14,,82,,
BR00D6-0010,-22.317,-49.117,617,1/7/14,,83,,
BR00D6-0010,-22.317,-49.117,617,1/8/14,,84,,
BR00D6-0010,-22.317,-49.117,617,1/9/14,,82,,
BR00D6-0010,-22.317,-49.117,617,1/10/14,,84,,
BR00D6-0010,-22.317,-49.117,617,1/11/14,,85,,
BR00D6-0010,-22.317,-49.117,617,1/12/14,,81,,
BR00D6-0010,-22.317,-49.117,617,1/13/14,,75,,
BR00D6-0010,-22.317,-49.117,617,1/14/14,,80,,
BR00D6-0010,-22.317,-49.117,617,1/15/14,,80,,
BR00D6-0010,-22.317,-49.117,617,1/16/14,,76,,
BR00D6-0010,-22.317,-49.117,617,1/17/14,,80,,
BR00D6-0010,-22.317,-49.117,617,1/18/14,,78,,
BR00D6-0010,-22.317,-49.117,617,1/19/14,,80,,
BR00D6-0010,-22.317,-49.117,617,1/20/14,,83,,
BR00D6-0010,-22.317,-49.117,617,1/21/14,,83,,
BR00D6-0010,-22.317,-49.117,617,1/22/14,,82,,
BR00D6-0010,-22.317,-49.117,617,1/23/14,,80,,
BR00D6-0010,-22.317,-49.117,617,1/24/14,,83,,
BR00D6-0010,-22.317,-49.117,617,1/25/14,,78,,
BR00D6-0010,-22.317,-49.117,617,1/26/14,,83,,
BR00D6-0010,-22.317,-49.117,617,1/27/14,,82,,
BR00D6-0010,-22.317,-49.117,617,1/28/14,,81,,
BR00D6-0010,-22.317,-49.117,617,1/29/14,,84,,
BR00D6-0010,-22.317,-49.117,617,1/30/14,,86,,
BR00D6-0010,-22.317,-49.117,617,1/31/14,,87,,
BR00D6-0010,-22.317,-49.117,617,2/1/14,,87,,
BR00D6-0010,-22.317,-49.117,617,2/2/14,,87,,
BR00D6-0010,-22.317,-49.117,617,2/3/14,,88,,
BR00D6-0010,-22.317,-49.117,617,2/4/14,,88,,
BR00D6-0010,-22.317,-49.117,617,2/5/14,,89,,
BR00D6-0010,-22.317,-49.117,617,2/6/14,,88,,
BR00D6-0010,-22.317,-49.117,617,2/7/14,,88,,
BR00D6-0010,-22.317,-49.117,617,2/8/14,,85,,
BR00D6-0010,-22.317,-49.117,617,2/9/14,,84,,
BR00D6-0010,-22.317,-49.117,617,2/10/14,,85,,
BR00D6-0010,-22.317,-49.117,617,2/11/14,,85,,
BR00D6-0010,-22.317,-49.117,617,2/12/14,,80,,
BR00D6-0010,-22.317,-49.117,617,2/13/14,,80,,
BR00D6-0010,-22.317,-49.117,617,2/14/14,,80,,
BR00D6-0010,-22.317,-49.117,617,2/15/14,,72,,
BR00D6-0010,-22.317,-49.117,617,2/16/14,,74,,
BR00D6-0010,-22.317,-49.117,617,2/17/14,,76,,
BR00D6-0010,-22.317,-49.117,617,2/18/14,,77,,
BR00D6-0010,-22.317,-49.117,617,2/19/14,,77,,
BR00D6-0010,-22.317,-49.117,617,2/20/14,,79,,
BR00D6-0010,-22.317,-49.117,617,2/21/14,,81,,
BR00D6-0010,-22.317,-49.117,617,2/22/14,,74,,
BR00D6-0010,-22.317,-49.117,617,2/23/14,,76,,
BR00D6-0010,-22.317,-49.117,617,2/24/14,,75,,
BR00D6-0010,-22.317,-49.117,617,2/25/14,,78,,
BR00D6-0010,-22.317,-49.117,617,2/26/14,,82,,
BR00D6-0010,-22.317,-49.117,617,2/27/14,,82,,
BR00D6-0010,-22.317,-49.117,617,2/28/14,,77,,
BR00D6-0010,-22.317,-49.117,617,3/1/14,,77,,
BR00D6-0010,-22.317,-49.117,617,3/2/14,,79,,
BR00D6-0010,-22.317,-49.117,617,3/3/14,,78,,
BR00D6-0010,-22.317,-49.117,617,3/4/14,,78,,
BR00D6-0010,-22.317,-49.117,617,3/5/14,,75,,
BR00D6-0010,-22.317,-49.117,617,3/6/14,,80,,
BR00D6-0010,-22.317,-49.117,617,3/7/14,,78,,
BR00D6-0010,-22.317,-49.117,617,3/8/14,,75,,
BR00D6-0010,-22.317,-49.117,617,3/9/14,,78,,
BR00D6-0010,-22.317,-49.117,617,3/10/14,,81,,
BR00D6-0010,-22.317,-49.117,617,3/11/14,,80,,
BR00D6-0010,-22.317,-49.117,617,3/12/14,,74,,
BR00D6-0010,-22.317,-49.117,617,3/13/14,,75,,
BR00D6-0010,-22.317,-49.117,617,3/14/14,,79,,
BR00D6-0010,-22.317,-49.117,617,3/15/14,,82,,
BR00D6-0010,-22.317,-49.117,617,3/16/14,,84,,
BR00D6-0010,-22.317,-49.117,617,3/17/14,,84,,
BR00D6-0010,-22.317,-49.117,617,3/18/14,,83,,
BR00D6-0010,-22.317,-49.117,617,3/19/14,,82,,
BR00D6-0010,-22.317,-49.117,617,3/20/14,,79,,
BR00D6-0010,-22.317,-49.117,617,3/21/14,,75,,
BR00D6-0010,-22.317,-49.117,617,3/22/14,,75,,
BR00D6-0010,-22.317,-49.117,617,3/23/14,,74,,
BR00D6-0010,-22.317,-49.117,617,3/24/14,,73,,
BR00D6-0010,-22.317,-49.117,617,3/25/14,,74,,
BR00D6-0010,-22.317,-49.117,617,3/26/14,,75,,
BR00D6-0010,-22.317,-49.117,617,3/27/14,,76,,
BR00D6-0010,-22.317,-49.117,617,3/28/14,,77,,
BR00D6-0010,-22.317,-49.117,617,3/29/14,,77,,
BR00D6-0010,-22.317,-49.117,617,3/30/14,,73,,
BR00D6-0010,-22.317,-49.117,617,3/31/14,,76,,
BR00D6-0010,-22.317,-49.117,617,4/1/14,,80,,
BR00D6-0010,-22.317,-49.117,617,4/2/14,,79,,
BR00D6-0010,-22.317,-49.117,617,4/3/14,,78,,
BR00D6-0010,-22.317,-49.117,617,4/4/14,,78,,
BR00D6-0010,-22.317,-49.117,617,4/5/14,,78,,
BR00D6-0010,-22.317,-49.117,617,4/6/14,,79,,
BR00D6-0010,-22.317,-49.117,617,4/7/14,,81,,
BR00D6-0010,-22.317,-49.117,617,4/8/14,,81,,
BR00D6-0010,-22.317,-49.117,617,4/9/14,,81,,
BR00D6-0010,-22.317,-49.117,617,4/10/14,,78,,
BR00D6-0010,-22.317,-49.117,617,4/11/14,,79,,
BR00D6-0010,-22.317,-49.117,617,4/12/14,,78,,
BR00D6-0010,-22.317,-49.117,617,4/13/14,,75,,
BR00D6-0010,-22.317,-49.117,617,4/14/14,,72,,
BR00D6-0010,-22.317,-49.117,617,4/15/14,,68,,
BR00D6-0010,-22.317,-49.117,617,4/16/14,,72,,
BR00D6-0010,-22.317,-49.117,617,4/17/14,,75,,
BR00D6-0010,-22.317,-49.117,617,4/18/14,,76,,
BR00D6-0010,-22.317,-49.117,617,4/19/14,,80,,
BR00D6-0010,-22.317,-49.117,617,4/20/14,,76,,
BR00D6-0010,-22.317,-49.117,617,4/21/14,,75,,
BR00D6-0010,-22.317,-49.117,617,4/22/14,,73,,
BR00D6-0010,-22.317,-49.117,617,4/23/14,,72,,
BR00D6-0010,-22.317,-49.117,617,4/24/14,,71,,
BR00D6-0010,-22.317,-49.117,617,4/25/14,,71,,
BR00D6-0010,-22.317,-49.117,617,4/26/14,,69,,
BR00D6-0010,-22.317,-49.117,617,4/27/14,,67,,
BR00D6-0010,-22.317,-49.117,617,4/28/14,,67,,
BR00D6-0010,-22.317,-49.117,617,4/29/14,,68,,
BR00D6-0010,-22.317,-49.117,617,4/30/14,,71,,
BR00D6-0010,-22.317,-49.117,617,5/1/14,,70,,
BR00D6-0010,-22.317,-49.117,617,5/2/14,,72,,
BR00D6-0010,-22.317,-49.117,617,5/3/14,,73,,
BR00D6-0010,-22.317,-49.117,617,5/4/14,,74,,
BR00D6-0010,-22.317,-49.117,617,5/5/14,,76,,
BR00D6-0010,-22.317,-49.117,617,5/6/14,,76,,
BR00D6-0010,-22.317,-49.117,617,5/7/14,,77,,
BR00D6-0010,-22.317,-49.117,617,5/8/14,,78,,
BR00D6-0010,-22.317,-49.117,617,5/9/14,,75,,
BR00D6-0010,-22.317,-49.117,617,5/10/14,,68,,
BR00D6-0010,-22.317,-49.117,617,5/11/14,,66,,
BR00D6-0010,-22.317,-49.117,617,5/12/14,,68,,
BR00D6-0010,-22.317,-49.117,617,5/13/14,,72,,
BR00D6-0010,-22.317,-49.117,617,5/14/14,,74,,
BR00D6-0010,-22.317,-49.117,617,5/15/14,,71,,
BR00D6-0010,-22.317,-49.117,617,5/16/14,,74,,
BR00D6-0010,-22.317,-49.117,617,5/17/14,,71,,
BR00D6-0010,-22.317,-49.117,617,5/18/14,,73,,
BR00D6-0010,-22.317,-49.117,617,5/19/14,,73,,
BR00D6-0010,-22.317,-49.117,617,5/20/14,,72,,
BR00D6-0010,-22.317,-49.117,617,5/21/14,,74,,
BR00D6-0010,-22.317,-49.117,617,5/22/14,,74,,
BR00D6-0010,-22.317,-49.117,617,5/23/14,,69,,
BR00D6-0010,-22.317,-49.117,617,5/24/14,,66,,
BR00D6-0010,-22.317,-49.117,617,5/25/14,,64,,
BR00D6-0010,-22.317,-49.117,617,5/26/14,,65,,
BR00D6-0010,-22.317,-49.117,617,5/27/14,,59,,
BR00D6-0010,-22.317,-49.117,617,5/28/14,,63,,
BR00D6-0010,-22.317,-49.117,617,5/29/14,,64,,
BR00D6-0010,-22.317,-49.117,617,5/30/14,,65,,
BR00D6-0010,-22.317,-49.117,617,5/31/14,,68,,
BR00D6-0010,-22.317,-49.117,617,6/1/14,,69,,
BR00D6-0010,-22.317,-49.117,617,6/2/14,,67,,
BR00D6-0010,-22.317,-49.117,617,6/3/14,,63,,
BR00D6-0010,-22.317,-49.117,617,6/4/14,,64,,
BR00D6-0010,-22.317,-49.117,617,6/5/14,,74,,
BR00D6-0010,-22.317,-49.117,617,6/6/14,,75,,
BR00D6-0010,-22.317,-49.117,617,6/7/14,,76,,
BR00D6-0010,-22.317,-49.117,617,6/8/14,,78,,
BR00D6-0010,-22.317,-49.117,617,6/9/14,,74,,
BR00D6-0010,-22.317,-49.117,617,6/10/14,,70,,
BR00D6-0010,-22.317,-49.117,617,6/11/14,,69,,
BR00D6-0010,-22.317,-49.117,617,6/12/14,,71,,
BR00D6-0010,-22.317,-49.117,617,6/13/14,,74,,
BR00D6-0010,-22.317,-49.117,617,6/14/14,,74,,
BR00D6-0010,-22.317,-49.117,617,6/15/14,,73,,
BR00D6-0010,-22.317,-49.117,617,6/16/14,,72,,
BR00D6-0010,-22.317,-49.117,617,6/17/14,,74,,
BR00D6-0010,-22.317,-49.117,617,6/18/14,,73,,
BR00D6-0010,-22.317,-49.117,617,6/19/14,,65,,
BR00D6-0010,-22.317,-49.117,617,6/20/14,,63,,
BR00D6-0010,-22.317,-49.117,617,6/21/14,,64,,
BR00D6-0010,-22.317,-49.117,617,6/22/14,,67,,
BR00D6-0010,-22.317,-49.117,617,6/23/14,,71,,
BR00D6-0010,-22.317,-49.117,617,6/24/14,,72,,
BR00D6-0010,-22.317,-49.117,617,6/25/14,,74,,
BR00D6-0010,-22.317,-49.117,617,6/26/14,,75,,
BR00D6-0010,-22.317,-49.117,617,6/27/14,,76,,
BR00D6-0010,-22.317,-49.117,617,6/28/14,,76,,
BR00D6-0010,-22.317,-49.117,617,6/29/14,,64,,
BR00D6-0010,-22.317,-49.117,617,6/30/14,,61,,
BR00D6-0010,-22.317,-49.117,617,7/1/14,,65,,
BR00D6-0010,-22.317,-49.117,617,7/2/14,,73,,
BR00D6-0010,-22.317,-49.117,617,7/3/14,,77,,
BR00D6-0010,-22.317,-49.117,617,7/4/14,,79,,
BR00D6-0010,-22.317,-49.117,617,7/5/14,,77,,
BR00D6-0010,-22.317,-49.117,617,7/6/14,,73,,
BR00D6-0010,-22.317,-49.117,617,7/7/14,,72,,
BR00D6-0010,-22.317,-49.117,617,7/8/14,,67,,
BR00D6-0010,-22.317,-49.117,617,7/9/14,,65,,
BR00D6-0010,-22.317,-49.117,617,7/10/14,,66,,
BR00D6-0010,-22.317,-49.117,617,7/11/14,,64,,
BR00D6-0010,-22.317,-49.117,617,7/12/14,,59,,
BR00D6-0010,-22.317,-49.117,617,7/13/14,,62,,
BR00D6-0010,-22.317,-49.117,617,7/14/14,,67,,
BR00D6-0010,-22.317,-49.117,617,7/15/14,,68,,
BR00D6-0010,-22.317,-49.117,617,7/16/14,,69,,
BR00D6-0010,-22.317,-49.117,617,7/17/14,,73,,
BR00D6-0010,-22.317,-49.117,617,7/18/14,,70,,
BR00D6-0010,-22.317,-49.117,617,7/19/14,,64,,
BR00D6-0010,-22.317,-49.117,617,7/20/14,,63,,
BR00D6-0010,-22.317,-49.117,617,7/21/14,,65,,
