STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
MXM00076687,"JALAPA VER., MX",6/15/02,0.02,,67,80,55
MXM00076687,"JALAPA VER., MX",6/16/02,1.12,,70,81,60
MXM00076687,"JALAPA VER., MX",6/17/02,0,,71,81,60
MXM00076687,"JALAPA VER., MX",6/18/02,0,,68,82,58
MXM00076687,"JALAPA VER., MX",6/19/02,0,,68,83,55
MXM00076687,"JALAPA VER., MX",6/20/02,0,,68,81,55
MXM00076687,"JALAPA VER., MX",6/21/02,,,66,74,60
MXM00076687,"JALAPA VER., MX",6/22/02,1,,65,71,61
MXM00076687,"JALAPA VER., MX",6/23/02,0.33,,65,73,58
MXM00076687,"JALAPA VER., MX",6/24/02,0,,66,76,57
MXM00076687,"JALAPA VER., MX",6/25/02,0,,68,78,57
MXM00076687,"JALAPA VER., MX",6/26/02,0.03,,69,79,57
MXM00076687,"JALAPA VER., MX",6/27/02,0.01,,69,80,60
MXM00076687,"JALAPA VER., MX",6/28/02,1.12,,64,79,51
MXM00076687,"JALAPA VER., MX",6/29/02,1.89,,67,78,51
MXM00076687,"JALAPA VER., MX",6/30/02,0,,70,80,59
MXM00076687,"JALAPA VER., MX",7/1/02,0.03,,64,81,59
MXM00076687,"JALAPA VER., MX",7/2/02,0,,71,80,51
MXM00076687,"JALAPA VER., MX",7/3/02,0,,70,81,51
MXM00076687,"JALAPA VER., MX",7/4/02,0,,70,81,56
MXM00076687,"JALAPA VER., MX",7/5/02,0,,69,81,58
MXM00076687,"JALAPA VER., MX",7/6/02,0.02,,69,81,60
MXM00076687,"JALAPA VER., MX",7/7/02,0.09,,67,83,60
MXM00076687,"JALAPA VER., MX",7/8/02,0,,67,78,58
MXM00076687,"JALAPA VER., MX",7/9/02,0.01,,66,78,58
MXM00076687,"JALAPA VER., MX",7/10/02,0,,67,78,53
MXM00076687,"JALAPA VER., MX",7/11/02,0,,68,78,53
MXM00076687,"JALAPA VER., MX",7/12/02,0.07,,68,80,53
MXM00076687,"JALAPA VER., MX",7/13/02,,,68,79,53
MXM00076687,"JALAPA VER., MX",7/14/02,,,69,81,54
MXM00076687,"JALAPA VER., MX",7/15/02,0,,68,81,54
MXM00076687,"JALAPA VER., MX",7/16/02,0,,71,80,54
MXM00076687,"JALAPA VER., MX",7/17/02,0.44,,66,80,49
MXM00076687,"JALAPA VER., MX",7/18/02,0,,68,,
MXM00076687,"JALAPA VER., MX",7/19/02,0,,67,81,55
MXM00076687,"JALAPA VER., MX",7/20/02,0,,69,80,55
MXM00076687,"JALAPA VER., MX",7/21/02,0,,70,80,55
MXM00076687,"JALAPA VER., MX",7/22/02,,,64,78,55
MXM00076687,"JALAPA VER., MX",7/27/02,0,,70,80,56
MXM00076687,"JALAPA VER., MX",7/28/02,0,,69,80,58
MXM00076687,"JALAPA VER., MX",7/29/02,0.08,,69,80,58
MXM00076687,"JALAPA VER., MX",7/30/02,0,,69,81,56
MXM00076687,"JALAPA VER., MX",7/31/02,0.07,,68,81,56
MXM00076687,"JALAPA VER., MX",8/1/02,0.06,,68,80,59
MXM00076687,"JALAPA VER., MX",8/2/02,0.05,,70,80,55
MXM00076687,"JALAPA VER., MX",8/3/02,0,,70,81,55
MXM00076687,"JALAPA VER., MX",8/4/02,0,,69,82,55
MXM00076687,"JALAPA VER., MX",8/5/02,0.02,,68,82,55
MXM00076687,"JALAPA VER., MX",8/6/02,0.02,,69,81,54
MXM00076687,"JALAPA VER., MX",8/7/02,0,,70,81,51
MXM00076687,"JALAPA VER., MX",8/8/02,0,,68,81,51
MXM00076687,"JALAPA VER., MX",8/9/02,0,,69,82,56
MXM00076687,"JALAPA VER., MX",8/10/02,0,,67,81,56
MXM00076687,"JALAPA VER., MX",8/11/02,0.06,,65,81,56
MXM00076687,"JALAPA VER., MX",8/12/02,0.03,,67,78,56
MXM00076687,"JALAPA VER., MX",8/13/02,0,,69,,
MXM00076687,"JALAPA VER., MX",8/14/02,0.03,,69,,
MXM00076687,"JALAPA VER., MX",8/15/02,,,69,84,54
MXM00076687,"JALAPA VER., MX",8/16/02,0,,69,81,55
MXM00076687,"JALAPA VER., MX",8/17/02,0,,66,81,50
MXM00076687,"JALAPA VER., MX",8/18/02,0,,68,77,50
MXM00076687,"JALAPA VER., MX",8/19/02,0,,73,,
MXM00076687,"JALAPA VER., MX",8/20/02,0,,69,83,52
MXM00076687,"JALAPA VER., MX",8/21/02,0,,71,80,57
MXM00076687,"JALAPA VER., MX",8/22/02,0.04,,68,80,54
MXM00076687,"JALAPA VER., MX",8/23/02,0.06,,65,77,54
MXM00076687,"JALAPA VER., MX",8/24/02,0,,68,78,58
MXM00076687,"JALAPA VER., MX",8/25/02,0,,68,79,58
MXM00076687,"JALAPA VER., MX",8/26/02,0,,68,80,56
MXM00076687,"JALAPA VER., MX",8/27/02,0,,69,81,55
MXM00076687,"JALAPA VER., MX",8/28/02,0,,67,82,55
MXM00076687,"JALAPA VER., MX",8/29/02,0,,66,79,59
MXM00076687,"JALAPA VER., MX",8/30/02,0.27,,63,72,59
MXM00076687,"JALAPA VER., MX",8/31/02,0,,66,77,59
MXM00076687,"JALAPA VER., MX",9/1/02,0,,67,78,57
MXM00076687,"JALAPA VER., MX",9/2/02,0.37,,70,79,57
MXM00076687,"JALAPA VER., MX",9/3/02,0.05,,67,79,58
MXM00076687,"JALAPA VER., MX",9/4/02,0,,70,80,60
MXM00076687,"JALAPA VER., MX",9/5/02,0,,68,80,60
MXM00076687,"JALAPA VER., MX",9/6/02,0.05,,70,83,61
MXM00076687,"JALAPA VER., MX",9/7/02,0,,70,81,61
MXM00076687,"JALAPA VER., MX",9/8/02,0,,70,82,62
MXM00076687,"JALAPA VER., MX",9/9/02,,,71,80,64
MXM00076687,"JALAPA VER., MX",9/10/02,1.15,,66,80,59
MXM00076687,"JALAPA VER., MX",9/11/02,1.04,,67,81,62
MXM00076687,"JALAPA VER., MX",9/12/02,2.65,,67,76,64
MXM00076687,"JALAPA VER., MX",9/13/02,0.35,,68,75,63
MXM00076687,"JALAPA VER., MX",9/14/02,0,,69,78,63
MXM00076687,"JALAPA VER., MX",9/15/02,0.16,,69,79,61
MXM00076687,"JALAPA VER., MX",9/16/02,0.15,,67,79,61
MXM00076687,"JALAPA VER., MX",9/17/02,0,,69,,
MXM00076687,"JALAPA VER., MX",9/18/02,0,,70,79,58
MXM00076687,"JALAPA VER., MX",9/19/02,0,,72,81,60
MXM00076687,"JALAPA VER., MX",9/20/02,0,,68,83,61
MXM00076687,"JALAPA VER., MX",9/21/02,0.67,,67,,
MXM00076687,"JALAPA VER., MX",9/22/02,0,,67,76,59
MXM00076687,"JALAPA VER., MX",9/23/02,,,68,78,60
MXM00076687,"JALAPA VER., MX",9/24/02,0,,68,79,61
MXM00076687,"JALAPA VER., MX",9/25/02,0,,66,76,62
MXM00076687,"JALAPA VER., MX",9/26/02,0.13,,65,73,61
MXM00076687,"JALAPA VER., MX",9/27/02,0.24,,63,74,59
MXM00076687,"JALAPA VER., MX",9/28/02,0,,65,74,58
MXM00076687,"JALAPA VER., MX",9/29/02,0,,64,74,56
MXM00076687,"JALAPA VER., MX",9/30/02,0.58,,67,73,60
MXM00076687,"JALAPA VER., MX",10/1/02,0.04,,65,75,58
MXM00076687,"JALAPA VER., MX",10/2/02,0.28,,66,78,55
MXM00076687,"JALAPA VER., MX",10/3/02,0,,69,78,55
MXM00076687,"JALAPA VER., MX",10/4/02,0,,70,79,62
MXM00076687,"JALAPA VER., MX",10/5/02,,,68,,
MXM00076687,"JALAPA VER., MX",10/7/02,0.04,,65,77,60
MXM00076687,"JALAPA VER., MX",10/8/02,0.43,,65,77,57
MXM00076687,"JALAPA VER., MX",10/9/02,0.04,,67,77,58
MXM00076687,"JALAPA VER., MX",10/10/02,0,,66,77,59
MXM00076687,"JALAPA VER., MX",10/11/02,1.38,,66,76,58
MXM00076687,"JALAPA VER., MX",10/12/02,0.29,,65,78,55
MXM00076687,"JALAPA VER., MX",10/13/02,0,,65,77,55
MXM00076687,"JALAPA VER., MX",10/14/02,0.16,,65,76,55
MXM00076687,"JALAPA VER., MX",10/15/02,,,64,73,58
MXM00076687,"JALAPA VER., MX",10/16/02,0.03,,64,71,59
MXM00076687,"JALAPA VER., MX",10/17/02,0,,66,75,61
MXM00076687,"JALAPA VER., MX",10/18/02,0.05,,67,75,61
MXM00076687,"JALAPA VER., MX",10/19/02,0,,68,77,58
MXM00076687,"JALAPA VER., MX",10/20/02,0,,67,79,53
MXM00076687,"JALAPA VER., MX",10/21/02,0,,66,78,53
MXM00076687,"JALAPA VER., MX",10/22/02,0,,69,78,55
MXM00076687,"JALAPA VER., MX",10/23/02,0,,67,80,59
MXM00076687,"JALAPA VER., MX",10/24/02,0,,67,,
MXM00076687,"JALAPA VER., MX",10/25/02,0,,69,79,58
MXM00076687,"JALAPA VER., MX",10/27/02,0,,69,80,61
MXM00076687,"JALAPA VER., MX",10/28/02,0,,68,79,60
MXM00076687,"JALAPA VER., MX",10/29/02,0,,67,78,60
MXM00076687,"JALAPA VER., MX",10/30/02,0,,70,81,64
MXM00076687,"JALAPA VER., MX",10/31/02,0.28,,65,77,60
MXM00076687,"JALAPA VER., MX",11/1/02,0,,65,75,57
MXM00076687,"JALAPA VER., MX",11/2/02,0.03,,65,73,57
MXM00076687,"JALAPA VER., MX",11/3/02,1.25,,63,67,61
MXM00076687,"JALAPA VER., MX",11/4/02,0.06,,67,,
MXM00076687,"JALAPA VER., MX",11/5/02,0.01,,70,80,60
MXM00076687,"JALAPA VER., MX",11/6/02,0,,67,80,61
MXM00076687,"JALAPA VER., MX",11/7/02,0,,58,69,55
MXM00076687,"JALAPA VER., MX",11/8/02,0.01,,59,,
MXM00076687,"JALAPA VER., MX",11/9/02,0,,65,,
MXM00076687,"JALAPA VER., MX",11/10/02,0,,66,81,54
MXM00076687,"JALAPA VER., MX",11/11/02,0,,69,83,57
MXM00076687,"JALAPA VER., MX",11/12/02,0,,68,84,57
MXM00076687,"JALAPA VER., MX",11/13/02,0,,63,77,57
MXM00076687,"JALAPA VER., MX",11/14/02,0,,60,71,49
MXM00076687,"JALAPA VER., MX",11/15/02,0,,65,,
MXM00076687,"JALAPA VER., MX",11/16/02,0,,64,79,57
MXM00076687,"JALAPA VER., MX",11/17/02,0.2,,53,65,47
MXM00076687,"JALAPA VER., MX",11/18/02,0,,54,,
MXM00076687,"JALAPA VER., MX",11/20/02,0,,60,72,44
MXM00076687,"JALAPA VER., MX",11/21/02,0,,58,71,48
MXM00076687,"JALAPA VER., MX",11/22/02,0,,56,80,41
MXM00076687,"JALAPA VER., MX",11/23/02,0,,52,67,41
MXM00076687,"JALAPA VER., MX",11/24/02,0,,52,68,40
MXM00076687,"JALAPA VER., MX",11/25/02,0,,56,75,42
MXM00076687,"JALAPA VER., MX",11/26/02,0,,57,,
MXM00076687,"JALAPA VER., MX",11/27/02,0,,62,72,49
MXM00076687,"JALAPA VER., MX",11/28/02,,,60,65,56
MXM00076687,"JALAPA VER., MX",11/29/02,0.14,,60,66,57
MXM00076687,"JALAPA VER., MX",11/30/02,0.01,,62,,
MXM00076687,"JALAPA VER., MX",12/1/02,0,,62,75,52
MXM00076687,"JALAPA VER., MX",12/2/02,0.04,,62,74,52
MXM00076687,"JALAPA VER., MX",12/3/02,0,,62,74,48
MXM00076687,"JALAPA VER., MX",12/4/02,0,,62,74,48
MXM00076687,"JALAPA VER., MX",12/5/02,0,,60,76,49
MXM00076687,"JALAPA VER., MX",12/6/02,0.06,,54,66,53
MXM00076687,"JALAPA VER., MX",12/7/02,0.55,,53,58,50
MXM00076687,"JALAPA VER., MX",12/8/02,0.06,,54,63,49
MXM00076687,"JALAPA VER., MX",12/9/02,0,,58,73,49
MXM00076687,"JALAPA VER., MX",12/10/02,0,,59,74,50
MXM00076687,"JALAPA VER., MX",12/11/02,0.26,,56,65,53
MXM00076687,"JALAPA VER., MX",12/12/02,0,,61,,
MXM00076687,"JALAPA VER., MX",12/13/02,0,,60,74,51
MXM00076687,"JALAPA VER., MX",12/14/02,0.11,,54,61,52
MXM00076687,"JALAPA VER., MX",12/15/02,0,,56,,
MXM00076687,"JALAPA VER., MX",12/16/02,0,,55,68,49
MXM00076687,"JALAPA VER., MX",12/17/02,0,,60,69,47
MXM00076687,"JALAPA VER., MX",12/18/02,0,,62,79,47
MXM00076687,"JALAPA VER., MX",12/19/02,0,,65,81,50
MXM00076687,"JALAPA VER., MX",12/20/02,0,,58,83,52
MXM00076687,"JALAPA VER., MX",12/21/02,0.07,,54,,
MXM00076687,"JALAPA VER., MX",12/22/02,0,,64,70,44
MXM00076687,"JALAPA VER., MX",12/23/02,0,,63,,
MXM00076687,"JALAPA VER., MX",12/24/02,0,,69,80,50
MXM00076687,"JALAPA VER., MX",12/25/02,0,,60,,
MXM00076687,"JALAPA VER., MX",12/28/02,0.02,,58,62,56
MXM00076687,"JALAPA VER., MX",12/29/02,0.44,,57,66,52
MXM00076687,"JALAPA VER., MX",12/30/02,0,,60,,
MXM00076687,"JALAPA VER., MX",12/31/02,0,,63,78,51
MXM00076687,"JALAPA VER., MX",1/1/03,0.05,,55,72,50
MXM00076687,"JALAPA VER., MX",1/2/03,0,,62,72,50
MXM00076687,"JALAPA VER., MX",1/3/03,0,,53,,
MXM00076687,"JALAPA VER., MX",1/4/03,0.03,,52,63,47
MXM00076687,"JALAPA VER., MX",1/5/03,0,,53,63,47
MXM00076687,"JALAPA VER., MX",1/6/03,0,,57,65,48
MXM00076687,"JALAPA VER., MX",1/7/03,0,,57,67,50
MXM00076687,"JALAPA VER., MX",1/8/03,0,,56,61,46
MXM00076687,"JALAPA VER., MX",1/9/03,0.01,,56,,
MXM00076687,"JALAPA VER., MX",1/10/03,0.02,,62,73,44
MXM00076687,"JALAPA VER., MX",1/11/03,0,,60,74,54
MXM00076687,"JALAPA VER., MX",1/12/03,0.11,,58,63,54
MXM00076687,"JALAPA VER., MX",1/14/03,0,,54,,
MXM00076687,"JALAPA VER., MX",1/15/03,0.37,,51,58,48
MXM00076687,"JALAPA VER., MX",1/16/03,0.05,,53,,
MXM00076687,"JALAPA VER., MX",1/17/03,0.04,,56,67,46
MXM00076687,"JALAPA VER., MX",1/18/03,0.07,,50,,
MXM00076687,"JALAPA VER., MX",1/19/03,0.04,,51,63,45
MXM00076687,"JALAPA VER., MX",1/20/03,0.16,,56,,
MXM00076687,"JALAPA VER., MX",1/21/03,0,,60,74,44
MXM00076687,"JALAPA VER., MX",1/22/03,0,,55,,
MXM00076687,"JALAPA VER., MX",1/25/03,0.04,,54,61,53
MXM00076687,"JALAPA VER., MX",1/29/03,0,,58,,
MXM00076687,"JALAPA VER., MX",1/30/03,0,,58,71,47
MXM00076687,"JALAPA VER., MX",2/1/03,0,,57,,
MXM00076687,"JALAPA VER., MX",2/12/03,0,,58,72,50
MXM00076687,"JALAPA VER., MX",2/14/03,0,,62,,
MXM00076687,"JALAPA VER., MX",2/15/03,0,,65,,
MXM00076687,"JALAPA VER., MX",2/16/03,0.25,,68,82,54
MXM00076687,"JALAPA VER., MX",2/17/03,0.09,,53,,
MXM00076687,"JALAPA VER., MX",2/18/03,0.08,,55,,
MXM00076687,"JALAPA VER., MX",2/19/03,0,,60,,
MXM00076687,"JALAPA VER., MX",2/20/03,0,,64,76,50
MXM00076687,"JALAPA VER., MX",2/21/03,0,,63,,
MXM00076687,"JALAPA VER., MX",2/25/03,0,,61,76,48
MXM00076687,"JALAPA VER., MX",3/2/03,0,,70,85,55
MXM00076687,"JALAPA VER., MX",3/3/03,0,,70,82,55
MXM00076687,"JALAPA VER., MX",3/4/03,0,,71,84,60
MXM00076687,"JALAPA VER., MX",3/5/03,0,,68,88,55
MXM00076687,"JALAPA VER., MX",3/11/03,0.01,,64,73,51
MXM00076687,"JALAPA VER., MX",3/12/03,0,,66,76,51
MXM00076687,"JALAPA VER., MX",3/13/03,0,,67,78,57
MXM00076687,"JALAPA VER., MX",3/14/03,0,,67,79,57
MXM00076687,"JALAPA VER., MX",3/15/03,0,,65,76,55
MXM00076687,"JALAPA VER., MX",3/16/03,0,,63,78,55
MXM00076687,"JALAPA VER., MX",3/17/03,0,,69,,
MXM00076687,"JALAPA VER., MX",3/18/03,0,,72,,
MXM00076687,"JALAPA VER., MX",3/19/03,0,,74,90,56
MXM00076687,"JALAPA VER., MX",3/20/03,0,,68,85,55
MXM00076687,"JALAPA VER., MX",3/21/03,0,,65,81,55
MXM00076687,"JALAPA VER., MX",3/22/03,0.03,,63,,
MXM00076687,"JALAPA VER., MX",3/23/03,0,,63,77,53
MXM00076687,"JALAPA VER., MX",3/24/03,0.76,,60,72,54
MXM00076687,"JALAPA VER., MX",3/25/03,0,,64,,
MXM00076687,"JALAPA VER., MX",3/26/03,0,,66,81,53
MXM00076687,"JALAPA VER., MX",3/27/03,1.04,,62,76,58
MXM00076687,"JALAPA VER., MX",3/28/03,0,,57,71,55
MXM00076687,"JALAPA VER., MX",3/29/03,0,,66,86,54
MXM00076687,"JALAPA VER., MX",3/30/03,,,53,,
MXM00076687,"JALAPA VER., MX",3/31/03,0,,48,57,33
MXM00076687,"JALAPA VER., MX",4/1/03,0,,53,,
MXM00076687,"JALAPA VER., MX",4/2/03,0.01,,55,,
MXM00076687,"JALAPA VER., MX",4/3/03,0,,63,,
MXM00076687,"JALAPA VER., MX",4/5/03,0,,75,87,59
MXM00076687,"JALAPA VER., MX",4/6/03,0,,75,87,61
MXM00076687,"JALAPA VER., MX",4/7/03,0,,74,90,64
MXM00076687,"JALAPA VER., MX",4/8/03,0,,72,89,63
MXM00076687,"JALAPA VER., MX",4/9/03,0.59,,61,,
MXM00076687,"JALAPA VER., MX",4/11/03,0.01,,56,65,50
MXM00076687,"JALAPA VER., MX",4/12/03,0,,61,,
MXM00076687,"JALAPA VER., MX",4/13/03,0.01,,64,75,52
MXM00076687,"JALAPA VER., MX",4/14/03,0.01,,64,75,52
MXM00076687,"JALAPA VER., MX",4/15/03,0.01,,64,72,55
MXM00076687,"JALAPA VER., MX",4/16/03,0.03,,68,,
MXM00076687,"JALAPA VER., MX",4/17/03,0,,73,87,55
MXM00076687,"JALAPA VER., MX",4/18/03,0,,71,,
MXM00076687,"JALAPA VER., MX",4/19/03,0,,73,86,59
MXM00076687,"JALAPA VER., MX",4/20/03,0,,75,89,60
MXM00076687,"JALAPA VER., MX",4/21/03,0.02,,72,88,62
MXM00076687,"JALAPA VER., MX",4/22/03,0,,68,79,58
MXM00076687,"JALAPA VER., MX",4/23/03,0,,71,85,58
MXM00076687,"JALAPA VER., MX",4/24/03,0,,72,90,61
MXM00076687,"JALAPA VER., MX",4/26/03,0.57,,73,88,62
MXM00076687,"JALAPA VER., MX",4/27/03,0,,71,88,62
MXM00076687,"JALAPA VER., MX",4/28/03,0,,73,,
MXM00076687,"JALAPA VER., MX",4/29/03,0,,73,,
MXM00076687,"JALAPA VER., MX",4/30/03,0.02,,74,87,64
MXM00076687,"JALAPA VER., MX",5/1/03,0,,75,,
MXM00076687,"JALAPA VER., MX",5/2/03,0,,75,87,64
MXM00076687,"JALAPA VER., MX",5/3/03,0,,75,89,65
MXM00076687,"JALAPA VER., MX",5/4/03,0,,75,,
MXM00076687,"JALAPA VER., MX",5/5/03,0,,77,90,65
MXM00076687,"JALAPA VER., MX",5/6/03,0,,79,,
MXM00076687,"JALAPA VER., MX",5/7/03,0,,82,93,64
MXM00076687,"JALAPA VER., MX",5/8/03,0,,78,92,64
MXM00076687,"JALAPA VER., MX",5/9/03,0,,76,90,63
MXM00076687,"JALAPA VER., MX",5/10/03,0,,79,91,66
MXM00076687,"JALAPA VER., MX",5/11/03,0,,78,90,66
MXM00076687,"JALAPA VER., MX",5/12/03,0,,73,90,64
MXM00076687,"JALAPA VER., MX",5/13/03,0,,69,85,56
MXM00076687,"JALAPA VER., MX",5/14/03,0,,72,85,56
MXM00076687,"JALAPA VER., MX",5/15/03,0,,74,86,56
MXM00076687,"JALAPA VER., MX",5/16/03,0,,76,87,62
MXM00076687,"JALAPA VER., MX",5/17/03,0,,75,88,62
MXM00076687,"JALAPA VER., MX",5/18/03,0,,71,85,62
MXM00076687,"JALAPA VER., MX",5/19/03,0,,73,,
MXM00076687,"JALAPA VER., MX",5/20/03,0,,72,90,59
MXM00076687,"JALAPA VER., MX",5/21/03,0,,72,87,59
MXM00076687,"JALAPA VER., MX",5/22/03,0.38,,66,84,57
MXM00076687,"JALAPA VER., MX",5/23/03,0.25,,66,79,57
MXM00076687,"JALAPA VER., MX",5/24/03,1.57,,66,76,58
MXM00076687,"JALAPA VER., MX",5/25/03,0.02,,69,79,58
MXM00076687,"JALAPA VER., MX",5/26/03,0,,71,80,61
MXM00076687,"JALAPA VER., MX",5/27/03,1.28,,68,82,61
MXM00076687,"JALAPA VER., MX",5/28/03,0.15,,67,78,61
MXM00076687,"JALAPA VER., MX",5/29/03,0,,67,81,61
MXM00076687,"JALAPA VER., MX",5/30/03,1.53,,66,77,58
MXM00076687,"JALAPA VER., MX",5/31/03,0,,71,,
MXM00076687,"JALAPA VER., MX",6/1/03,0,,72,86,58
MXM00076687,"JALAPA VER., MX",6/2/03,0,,72,86,61
MXM00076687,"JALAPA VER., MX",6/3/03,,,70,82,62
MXM00076687,"JALAPA VER., MX",6/4/03,0.31,,67,83,61
MXM00076687,"JALAPA VER., MX",6/5/03,0.19,,71,,
MXM00076687,"JALAPA VER., MX",6/6/03,2,,71,82,63
MXM00076687,"JALAPA VER., MX",6/7/03,1.18,,69,81,63
MXM00076687,"JALAPA VER., MX",6/8/03,2.09,,70,,
MXM00076687,"JALAPA VER., MX",6/9/03,0,,70,81,61
MXM00076687,"JALAPA VER., MX",6/10/03,0,,70,81,61
MXM00076687,"JALAPA VER., MX",6/11/03,0,,71,81,64
MXM00076687,"JALAPA VER., MX",6/12/03,0,,72,84,64
MXM00076687,"JALAPA VER., MX",6/13/03,0,,76,85,64
MXM00076687,"JALAPA VER., MX",6/14/03,0,,73,85,64
MXM00076687,"JALAPA VER., MX",6/16/03,0.4,,69,81,60
MXM00076687,"JALAPA VER., MX",6/17/03,0.55,,66,81,60
MXM00076687,"JALAPA VER., MX",6/18/03,0,,68,79,60
MXM00076687,"JALAPA VER., MX",6/19/03,0.24,,70,80,59
MXM00076687,"JALAPA VER., MX",6/20/03,0.03,,67,80,59
MXM00076687,"JALAPA VER., MX",6/21/03,0,,72,79,62
MXM00076687,"JALAPA VER., MX",6/22/03,0.18,,69,80,62
MXM00076687,"JALAPA VER., MX",6/23/03,0.03,,71,81,63
MXM00076687,"JALAPA VER., MX",6/24/03,0,,73,82,63
MXM00076687,"JALAPA VER., MX",6/25/03,0.14,,71,83,61
MXM00076687,"JALAPA VER., MX",6/26/03,,,71,80,60
MXM00076687,"JALAPA VER., MX",6/27/03,0,,66,80,61
MXM00076687,"JALAPA VER., MX",6/28/03,0.57,,68,,
MXM00076687,"JALAPA VER., MX",6/29/03,1.21,,67,74,62
MXM00076687,"JALAPA VER., MX",6/30/03,0,,67,76,62
MXM00076687,"JALAPA VER., MX",7/1/03,0.69,,68,80,60
MXM00076687,"JALAPA VER., MX",7/2/03,0,,67,79,59
MXM00076687,"JALAPA VER., MX",7/3/03,0.01,,70,81,59
MXM00076687,"JALAPA VER., MX",7/4/03,0.27,,70,82,60
MXM00076687,"JALAPA VER., MX",7/5/03,0,,70,83,62
MXM00076687,"JALAPA VER., MX",7/6/03,0,,68,79,58
MXM00076687,"JALAPA VER., MX",7/7/03,0,,69,82,58
MXM00076687,"JALAPA VER., MX",7/8/03,0.83,,70,81,60
MXM00076687,"JALAPA VER., MX",7/9/03,0.36,,67,79,58
MXM00076687,"JALAPA VER., MX",7/10/03,0.03,,65,78,55
MXM00076687,"JALAPA VER., MX",7/11/03,0.3,,66,79,54
MXM00076687,"JALAPA VER., MX",7/12/03,0.31,,66,80,53
MXM00076687,"JALAPA VER., MX",7/13/03,0.13,,66,80,53
MXM00076687,"JALAPA VER., MX",7/14/03,0.46,,66,80,55
MXM00076687,"JALAPA VER., MX",7/15/03,0.1,,69,80,55
MXM00076687,"JALAPA VER., MX",7/16/03,0.03,,67,80,59
MXM00076687,"JALAPA VER., MX",7/17/03,0.13,,69,80,57
MXM00076687,"JALAPA VER., MX",7/18/03,0.05,,64,78,57
MXM00076687,"JALAPA VER., MX",7/19/03,0,,67,79,56
MXM00076687,"JALAPA VER., MX",7/20/03,,,64,,
MXM00076687,"JALAPA VER., MX",7/21/03,0.25,,64,76,57
MXM00076687,"JALAPA VER., MX",7/23/03,0,,68,82,56
MXM00076687,"JALAPA VER., MX",7/24/03,0,,67,81,55
MXM00076687,"JALAPA VER., MX",7/25/03,0,,69,81,58
MXM00076687,"JALAPA VER., MX",7/26/03,0,,63,,
MXM00076687,"JALAPA VER., MX",7/27/03,0.34,,63,81,59
MXM00076687,"JALAPA VER., MX",7/28/03,0.06,,66,77,56
MXM00076687,"JALAPA VER., MX",7/29/03,0,,70,,
MXM00076687,"JALAPA VER., MX",7/30/03,0,,68,80,55
MXM00076687,"JALAPA VER., MX",7/31/03,0,,70,82,55
MXM00076687,"JALAPA VER., MX",8/1/03,0,,69,80,59
MXM00076687,"JALAPA VER., MX",8/2/03,0,,67,82,58
MXM00076687,"JALAPA VER., MX",8/3/03,0,,71,82,57
MXM00076687,"JALAPA VER., MX",8/4/03,0,,68,83,57
MXM00076687,"JALAPA VER., MX",8/5/03,0,,69,82,57
MXM00076687,"JALAPA VER., MX",8/6/03,0,,70,82,59
MXM00076687,"JALAPA VER., MX",8/7/03,0,,68,81,57
MXM00076687,"JALAPA VER., MX",8/8/03,0,,72,83,55
MXM00076687,"JALAPA VER., MX",8/9/03,0,,72,82,57
MXM00076687,"JALAPA VER., MX",8/10/03,0,,69,84,57
MXM00076687,"JALAPA VER., MX",8/11/03,0,,70,86,57
MXM00076687,"JALAPA VER., MX",8/12/03,0,,71,84,58
MXM00076687,"JALAPA VER., MX",8/13/03,0.53,,70,86,57
MXM00076687,"JALAPA VER., MX",8/14/03,0.05,,66,82,57
MXM00076687,"JALAPA VER., MX",8/15/03,0.64,,65,,
MXM00076687,"JALAPA VER., MX",8/16/03,1.39,,70,79,59
MXM00076687,"JALAPA VER., MX",8/17/03,0.05,,68,,
MXM00076687,"JALAPA VER., MX",8/18/03,0,,67,80,57
MXM00076687,"JALAPA VER., MX",8/19/03,0.42,,66,79,57
MXM00076687,"JALAPA VER., MX",8/20/03,0.08,,66,82,59
MXM00076687,"JALAPA VER., MX",8/21/03,0,,66,80,59
MXM00076687,"JALAPA VER., MX",8/22/03,0.03,,69,80,59
MXM00076687,"JALAPA VER., MX",8/23/03,,,67,78,59
MXM00076687,"JALAPA VER., MX",8/24/03,0.03,,64,80,59
MXM00076687,"JALAPA VER., MX",8/25/03,0.21,,68,81,56
MXM00076687,"JALAPA VER., MX",8/26/03,0,,66,80,58
MXM00076687,"JALAPA VER., MX",8/27/03,0.16,,68,77,58
MXM00076687,"JALAPA VER., MX",8/28/03,0.52,,66,79,59
MXM00076687,"JALAPA VER., MX",8/29/03,0.06,,69,81,59
MXM00076687,"JALAPA VER., MX",8/30/03,0.39,,66,82,58
MXM00076687,"JALAPA VER., MX",8/31/03,0,,68,82,58
MXM00076687,"JALAPA VER., MX",9/1/03,1.32,,67,81,62
MXM00076687,"JALAPA VER., MX",9/2/03,0,,67,81,57
MXM00076687,"JALAPA VER., MX",9/3/03,0,,67,79,57
MXM00076687,"JALAPA VER., MX",9/4/03,0.91,,68,81,60
MXM00076687,"JALAPA VER., MX",9/5/03,0,,66,80,60
MXM00076687,"JALAPA VER., MX",9/7/03,0.15,,65,79,60
MXM00076687,"JALAPA VER., MX",9/8/03,0.13,,68,,
