,Unnamed: 0,Unnamed: 0.1,year,month,day,level_3,Date,Price,Price_Change,Direction,Rate_of_Change,Clean_Text
1145,1145,1145,2014,7,2,Title,2014-07-02,1.6251,-0.024399999999999974,0,-0.014792361321612596,ice us review coffee corrects higher ice us review cocoa corrects lower
1146,1146,1146,2014,7,3,Title,2014-07-03,1.6345,0.009400000000000077,0,0.005784259430188957,country profile peru cusp agriculture export leadership weekly review usda sends corn soy futures plummeting
1147,1147,1147,2014,7,4,Title,2014-07-04,1.6345,-0.0,0,0.0,peruvian coffee premium highest three years european coffee stocks up nearly ice us review coffee closes near support levels
1148,1148,1148,2014,7,7,Title,2014-07-07,1.6269,-0.007600000000000051,0,-0.004649739981645794,burundi tea exports down china fta opens up swiss dairy opportunities switzerland china free trade deal enters into force
1149,1149,1149,2014,7,8,Title,2014-07-08,1.6213,-0.005600000000000049,0,-0.00344212920277832,ice us review coffee down quiet trade
1150,1150,1150,2014,8,8,Title,2014-08-08,1.7823,0.16100000000000006,0,0.09930302843397276,brazil capitalise russian food ban brazil oks imports cyantraniliprole ice us review coffee tanks market correction
1151,1151,1151,2014,8,11,Title,2014-08-11,1.7575,-0.02479999999999993,0,-0.013914604724232695,brazil coffee crop harvested nestl confirms full year outlook despite profit drop ice us review coffee finishes lower amid overbought supplies
1152,1152,1152,2014,8,12,Title,2014-08-12,1.8335,0.07599999999999985,0,0.04324324324324316,top brazil coffee region confirms huge losses hawaiian farmers assess losses iselle ice us review coffee shoots upward production fears
1153,1153,1153,2014,8,13,Title,2014-08-13,1.7913,-0.04220000000000002,0,-0.02301608944641397,ice us review coffee corrects downward
1154,1154,1154,2014,8,14,Title,2014-08-14,1.8087,0.017400000000000082,0,0.009713615809747157,weekly review corn soy markets bear brunt mega crops ice us review coffee creeps upward
1155,1155,1155,2014,8,15,Title,2014-08-15,1.7812,-0.02750000000000008,0,-0.015204290374302027,el salvador sees coffee shipments plunge cameroonian cocoa prices higher month finnish farmers consolidate russian sanctions start bite ice us review coffee drifts lower
1156,1156,1156,2014,8,18,Title,2014-08-18,1.8446,0.06340000000000012,0,0.03559398158544808,ice us review coffee propelled upwards bullish pattern
1157,1157,1157,2014,8,19,Title,2014-08-19,1.8489,0.0042999999999999705,0,0.002331128699989141,wall street journal us consumers turning away orange juice ice us review cocoa hits three year high
1158,1158,1158,2014,8,20,Title,2014-08-20,1.7859,-0.06299999999999993,0,-0.03407431445724482,vietnam coffee values track global market lower kenyan coffee prices decline ice us review coffee falls due large production numbers
1159,1159,1159,2014,8,21,Title,2014-08-21,1.8025,0.016599999999999948,0,0.009295033316535051,market report cocoa still rallying higher weekly review canola dips lower abundant oilseed supplies ice us review sugar rises short covering
1160,1160,1160,2014,8,22,Title,2014-08-22,1.8133,0.01079999999999992,0,0.005991678224687889,ice us review sugar drops due robust global supplies costa rican coffee crop expected rise analysis brazilian coffee growers enjoy higher prices ice us review sugar corrects higher
1161,1161,1161,2014,8,26,Title,2014-08-26,1.8039,-0.009399999999999851,0,-0.0051839188220370895,vietnamese coffee growers hold back stocks neumann said have raised brazil coffee forecast india exporters hoping boost russian ban ice us review sugar ends lowest point since january
1162,1162,1162,2014,8,27,Title,2014-08-27,1.8854,0.0814999999999999,0,0.04517988802040019,olam sanyo expand african packaged food business cameroon sees fall cocoa shipments ice us review coffee rises sharply drought damage
1163,1163,1163,2014,8,28,Title,2014-08-28,1.9037,0.018299999999999983,0,0.009706163148403514,weekly review optimal conditions keep soy corn futures down ice us review coffee continues climb reports drought
1164,1164,1164,2014,8,29,Title,2014-08-29,1.9085,0.004800000000000138,0,0.0025214056836687176,ice us review coffee rides drought damage reports higher
1165,1165,1165,2014,9,1,Title,2014-09-01,1.9085,-0.0,0,0.0,sumatran coffee shipments down third ice us review coffee higher speculative interest
1166,1166,1166,2014,9,2,Title,2014-09-02,1.9553,0.04679999999999995,0,0.02452187581870576,large coffee crop seen tanzania analysts report investors selling agricultural exchange traded products
1167,1167,1167,2014,9,3,Title,2014-09-03,2.028,0.07269999999999999,0,0.03718099524369661,brazil coffee crop pegged mln bags ice us review coffee up sharply ongoing dryness brazil
1168,1168,1168,2014,9,4,Title,2014-09-04,1.9605,-0.06750000000000013,0,-0.03328402366863911,huiyuan shares tumble after profits plunge weekly review coffee futures rally brazilian drought ice us review coffee down sharply profit taking
1169,1169,1169,2014,9,5,Title,2014-09-05,1.9667,0.0061999999999999824,0,0.003162458556490683,cameroonian cocoa production down ice us review coffee little changed consolidating
1170,1170,1170,2016,1,14,Title,2016-01-14,1.159,-0.8076999999999999,0,-0.4106879544414501,weekly review cocoa continues tumble further
1171,1171,1171,2016,1,15,Title,2016-01-15,1.149,-0.010000000000000007,0,-0.008628127696289912,chemical container blaze hits brazil port santos ice us review cocoa continues downward spiral
1172,1172,1172,2016,1,19,Title,2016-01-19,1.1565,0.007500000000000062,0,0.006527415143603188,brazil may see decline coffee exports
1173,1173,1173,2016,1,20,Title,2016-01-20,1.116,-0.0405000000000002,0,-0.03501945525291846,plenish responds demand non dairy options meps want tax clawbacks go eu coffers ice us review sugar backs away resistance
1174,1174,1174,2016,1,21,Title,2016-01-21,1.144,0.028000000000000247,0,0.025089605734767248,market report cocoa rebound short lived weekly review corn soy stay bullish upside likely ice us review cocoa coffee sugar all drop sharply
1175,1175,1175,2016,1,22,Title,2016-01-22,1.16,0.015999999999999792,0,0.013986013986013802,short supply brazilian robusta encourages stock drawdown ice us review cocoa corrects higher
1176,1176,1176,2016,1,25,Title,2016-01-25,1.1645,0.0045000000000001705,0,0.0038793103448277336,ice us review cocoa ends up
1177,1177,1177,2016,1,26,Title,2016-01-26,1.167,0.0024999999999999467,0,0.0021468441391154537,cameroon sees coffee output dip quarter ice us review sugar lower start week
1178,1178,1178,2016,1,27,Title,2016-01-27,1.182,0.014999999999999902,0,0.01285347043701791,ice us review sugar falls chinese markets
1179,1179,1179,2016,1,28,Title,2016-01-28,1.1915,0.009500000000000064,0,0.008037225042301241,nicaragua ships more coffee december eu agri food trade surplus contracts value weekly review canola futures stay steady overall ice us review sugar weaker after missing key support
1180,1180,1180,2016,1,29,Title,2016-01-29,1.1635,-0.028000000000000025,0,-0.02349979018044484,ice us review sugar extends losses
1181,1181,1181,2016,2,1,Title,2016-02-01,1.1775,0.014000000000000012,0,0.012032660077352826,full text eu vietnam free trade deal published brazil sets top ai list coffee borers ice us review softs down end week
1182,1182,1182,2016,2,2,Title,2016-02-02,1.1985,0.02099999999999991,0,0.017834394904458522,vietnamese coffee premiums steady costa rican coffee shipments down fifth indian spice exports set cross usd billion mark ice us review sugar down brazilian crop estimates rise
1183,1183,1183,2016,2,3,Title,2016-02-03,1.2155,0.017000000000000126,0,0.014184397163120675,brazil camex cuts import duties two agchems ice us review sugar corrects higher
1184,1184,1184,2016,2,4,Title,2016-02-04,1.232,0.01649999999999996,0,0.013574660633484129,market report cocoa price recovery cards weekly review canola lower loonie leap ice us review cocoa up amid west african weather concerns
1185,1185,1185,2016,2,5,Title,2016-02-05,1.204,-0.028000000000000025,0,-0.02272727272727275,ice us review choppy cocoa back down
1186,1186,1186,2016,2,8,Title,2016-02-08,1.1575,-0.04649999999999999,0,-0.03862126245847175,ice us review sugar corrects higher
1187,1187,1187,2016,2,10,Title,2016-02-10,1.1685,0.01100000000000012,0,0.00950323974082084,ice us review cocoa corrects lower
1188,1188,1188,2016,2,11,Title,2016-02-11,1.15,-0.018500000000000183,0,-0.01583226358579391,coffee prices unlikely reach usd again weekly review corn soy still weighed mounting stocks ice us review cocoa continues march lower
1189,1189,1189,2016,2,12,Title,2016-02-12,1.175,0.02500000000000013,0,0.02173913043478273,pasture leases costs up months brazil ice us review sugar settles lower amid steady exports
1190,1190,1190,2016,2,15,Title,2016-02-15,1.175,-0.0,0,0.0,brazil oks two insecticides coffee borers ice us review coffee ends higher low volume trade
1191,1191,1191,2016,2,16,Title,2016-02-16,1.17,-0.0050000000000001155,0,-0.004255319148936268,brazil turn out bigger coffee beans analysis new figures reveal changing currents eu agri food trade flow
1192,1192,1192,2016,2,17,Title,2016-02-17,1.166,-0.0040000000000000036,0,-0.003418803418803422,olam underlines importance mena olam underlines importance mena region ice us review sugar slightly stronger
1193,1193,1193,2016,2,18,Title,2016-02-18,1.161,-0.0049999999999998926,0,-0.004288164665523065,weekly review soy corn rally ice us review sugar weaker demand concerns
1194,1194,1194,2016,3,30,Title,2016-03-30,1.27,0.109,0,0.09388458225667526,bottled water challenges csds us top slot ice us review falling brazilian real weighs sugar coffee
1195,1195,1195,2016,3,31,Title,2016-03-31,1.2745,0.004499999999999949,0,0.003543307086614133,royal hawaiian introduces macadamia milks weekly review soy stays firm ahead key usda report ice us review sugar holding steady near highs
1196,1196,1196,2016,4,1,Title,2016-04-01,1.2725,-0.0020000000000000018,0,-0.0015692428403295425,indonesia sumatra coffee exports fell ice us review sugar drops position squaring
1197,1197,1197,2016,4,2,Title,2016-04-02,1.2725,-0.0,0,0.0,us cftc commitment traders march
1198,1198,1198,2016,4,4,Title,2016-04-04,1.228,-0.044499999999999984,0,-0.034970530451866384,honduran coffee exports fall costa rican rise plan make improved stevia hits problems ice us review sugar drops profit taking
1199,1199,1199,2016,4,5,Title,2016-04-05,1.209,-0.018999999999999902,0,-0.015472312703582984,ice us review softs see bearish start week
1200,1200,1200,2016,4,6,Title,2016-04-06,1.215,0.0060000000000000045,0,0.004962779156327548,colombian coffee output up year year south korean fruit juice factory opened ice us review sugar consolidates amid bearish indicators
1201,1201,1201,2016,4,7,Title,2016-04-07,1.2195,0.004499999999999949,0,0.003703703703703661,small increase south korean fcoj imports weekly review coffee falls rising brazilian supplies
1202,1202,1202,2016,4,8,Title,2016-04-08,1.2255,0.0060000000000000045,0,0.004920049200492009,vietnam coffee premiums edge higher ice us review sugar drops weak demand ethanol
1203,1203,1203,2016,4,9,Title,2016-04-09,1.2255,-0.0,0,0.0,cftc commitment traders apr
1204,1204,1204,2016,4,11,Title,2016-04-11,1.2525,0.026999999999999916,0,0.022031823745409962,ice us review softs rally weeks end
1205,1205,1205,2016,4,12,Title,2016-04-12,1.263,0.010499999999999956,0,0.008383233532934095,brazil coffee shipments shock ice us review sugar six week low
1206,1206,1206,2016,4,13,Title,2016-04-13,1.236,-0.026999999999999916,0,-0.02137767220902606,ice us review sugar weaker brazilian weather
1207,1207,1207,2016,4,14,Title,2016-04-14,1.251,0.014999999999999902,0,0.012135922330097007,weekly review canola driven lower canadian dollar ice us review sugar weaker brazilian crushing
1208,1208,1208,2016,4,15,Title,2016-04-15,1.2485,-0.0024999999999999467,0,-0.001998401278976776,cftc report funds trim bearish bets corn soy net long positions expand ice us review sugar higher revised data
1209,1209,1209,2016,4,18,Title,2016-04-18,1.2595,0.01100000000000012,0,0.00881057268722477,islamic cola drink launches again uk ice us review sugar sees biggest climb two months
1210,1210,1210,2016,4,19,Title,2016-04-19,1.279,0.019500000000000076,0,0.01548233425962689,danish demand organic food hits unprecedented high ice us review sugar up amid brazilian political turmoil
1211,1211,1211,2016,4,20,Title,2016-04-20,1.287,0.007999999999999785,0,0.0062548866301796605,ice us review sugar coffee watching brazil
1212,1212,1212,2016,4,21,Title,2016-04-21,1.241,-0.04600000000000004,0,-0.03574203574203578,weekly review coffee hits high notes brazilian turmoil ice us review sugar continues higher
